		1.61676E+12	OBD	FUL	VIN	OAL	EGT	EVT				
*TS1558	866758049135151	1618252159214	GPS:3;N36.778410;E10.267802;47;8;1.11	STT:A42;0	MGR:60394	ADC:0;14.12;1;51.37;2;3.99	OBD:310585410C1FDA310D2E4131195F	FUL1:40233				
*TS1559	866758049135151	1618253159314	GPS:3;N36.778786;E10.267859;51;3;1.11	STT:A42;0	MGR:60438	ADC:0;13.89;1;51.17;2;3.99	OBD:310585410C23E6310D344131195F	FUL1:40268				
*TS1560	866758049135151	1618254159414	GPS:3;N36.779471;E10.267894;59;2;1.11	STT:A42;0	MGR:60517	ADC:0;13.92;1;51.37;2;3.99	OBD:310585410C2826310D3A4131195F	FUL1:40332				
*TS1561	866758049135151	1618255159514	GPS:3;N36.780249;E10.267936;65;2;1.11	STT:A42;0	MGR:60608	ADC:0;13.94;1;51.17;2;3.99	OBD:310585410C2292310D424131195F	FUL1:40384				
*TS1562	866758049135151	1618256159614	GPS:3;N36.781107;E10.267984;70;2;1.11	STT:A42;0	MGR:60707	ADC:0;13.90;1;51.37;2;3.99	OBD:310585410C24D6310D464131195F	FUL1:40458				
*TS1563	866758049135151	1618257159714	GPS:3;N36.781993;E10.268038;70;3;1.11	STT:A42;0	MGR:60812	ADC:0;13.89;1;51.17;2;3.99	OBD:310585410C2568310D474131195F	FUL1:40515				
*TS1564	866758049135151	1618258159814	GPS:3;N36.782870;E10.268092;69;2;1.11	STT:A42;0	MGR:60914	ADC:0;13.90;1;51.18;2;3.99	OBD:310585410C24C0310D454131195F	FUL1:40550				
*TS1565	866758049135151	1618259159914	GPS:3;N36.783797;E10.268120;78;1;1.11	STT:A42;0	MGR:61021	ADC:0;13.98;1;51.37;2;3.99	OBD:310585410C28D4310D4D4131195F	FUL1:40647				
*TS1566	866758049135151	1618260160014	GPS:3;N36.784825;E10.268162;84;2;1.11	STT:A42;0	MGR:61141	ADC:0;13.92;1;51.37;2;3.99	OBD:310585410C2C04310D534131195F	FUL1:40755				
*TS1567	866758049135151	1618261160114	GPS:3;N36.785899;E10.268217;86;2;1.11	STT:A42;0	MGR:61266	ADC:0;13.96;1;51.37;2;3.99	OBD:310585410C2D76310D564131195F	FUL1:40849				
*TS1568	866758049135151	1618262160214	GPS:3;N36.786975;E10.268269;84;2;1.11	STT:A42;0	MGR:61391	ADC:0;13.99;1;51.37;2;3.99	OBD:310585410C2CD4310D5541311960	FUL1:40912				
*TS1569	866758049135151	1618263160315	GPS:3;N36.788023;E10.268342;83;3;1.11	STT:A42;0	MGR:61513	ADC:0;14.04;1;51.37;2;3.99	OBD:310585410C2BB6310D5341311960	FUL1:40965				
*TS1570	866758049135151	1618264160415	GPS:3;N36.789049;E10.268433;82;3;1.11	STT:A42;0	MGR:61633	ADC:0;14.09;1;51.37;2;3.99	OBD:310585410C2B22310D5241311960	FUL1:41028				
*TS1571	866758049135151	1618265160515	GPS:3;N36.790062;E10.268536;80;5;1.16	STT:A42;0	MGR:61753	ADC:0;14.04;1;51.37;2;4.00	OBD:310585410C2A98310D5041311960	FUL1:41085				
*TS1572	866758049135151	1618266160615	GPS:3;N36.791063;E10.268650;79;5;1.11	STT:A42;0	MGR:61871	ADC:0;13.98;1;51.37;2;4.00	OBD:310585410C29F0310D4F41311960	FUL1:41142				
*TS1573	866758049135151	1618267160715	GPS:3;N36.792017;E10.268771;74;5;1.11	STT:A42;0	MGR:61983	ADC:0;14.02;1;51.37;2;4.00	OBD:310585410C2752310D4A41311960	FUL1:41174				
*TS1574	866758049135151	1618268160815	GPS:3;N36.792931;E10.268869;71;4;1.11	STT:A42;0	MGR:62090	ADC:0;14.01;1;51.56;2;4.00	OBD:310584410C260A310D4841311960	FUL1:41204				
*TS1575	866758049135151	1618269160915	GPS:3;N36.793643;E10.268973;71;11;1.11	STT:A42;0	MGR:62174	ADC:0;14.09;1;51.37;2;4.00	OBD:310584410C25B8310D4741311960	FUL1:41234				
*TS1576	866758049135151	1618270161015	GPS:3;N36.793817;E10.269028;71;16;1.11	STT:A42;0	MGR:62195	ADC:0;14.12;1;51.37;2;4.00	OBD:310584410C25B8310D4741311960	FUL1:41244				
*TS1577	866758049135151	1618271161115	GPS:3;N36.793984;E10.269105;70;22;1.11	STT:A42;0	MGR:62216	ADC:0;14.05;1;51.37;2;4.00	OBD:310584410C25B8310D4741311960	FUL1:41251				
*TS1578	866758049135151	1618272161215	GPS:3;N36.794143;E10.269201;70;27;1.11	STT:A42;0	MGR:62237	ADC:0;14.02;1;51.17;2;4.00	OBD:310584410C25B8310D4741311960	FUL1:41258				
*TS1579	866758049135151	1618273161315	GPS:3;N36.794294;E10.269312;69;32;1.11	STT:A42;0	MGR:62257	ADC:0;13.93;1;51.37;2;4.00	OBD:310584410C25B8310D4741311960	FUL1:41265				
*TS1580	866758049135151	1618274161415	GPS:3;N36.794435;E10.269437;68;37;1.11	STT:A42;0	MGR:62277	ADC:0;14.04;1;51.37;2;4.00	OBD:310584410C25B8310D4741311960	FUL1:41269				
*TS1581	866758049135151	1618275161515	GPS:3;N36.794563;E10.269577;67;44;1.11	STT:A42;0	MGR:62297	ADC:0;14.03;1;51.17;2;4.00	OBD:310584410C2338310D4241311960	FUL1:41273				
*TS1582	866758049135151	1618276161615	GPS:3;N36.794673;E10.269727;65;49;1.11	STT:A42;0	MGR:62316	ADC:0;13.78;1;51.37;2;4.00	OBD:310584410C2338310D4241311960	FUL1:41277				
*TS1583	866758049135151	1618277161715	GPS:3;N36.794771;E10.269885;64;54;1.11	STT:A42;0	MGR:62335	ADC:0;13.93;1;51.37;2;4.00	OBD:310584410C2338310D4241311960	FUL1:41303				
*TS1584	866758049135151	1618278161815	GPS:3;N36.794937;E10.270246;67;64;1.11	STT:A42;0	MGR:62374	ADC:0;14.02;1;51.37;2;4.00	OBD:310584410C24E2310D4641311961	FUL1:41355				
*TS1585	866758049135151	1618279161915	GPS:3;N36.794996;E10.270453;71;72;1.11	STT:A42;0	MGR:62394	ADC:0;13.99;1;51.37;2;4.00	OBD:310584410C24E2310D4641311961	FUL1:41380				
*TS1586	866758049135151	1618280162015	GPS:3;N36.795036;E10.270673;72;78;1.11	STT:A42;0	MGR:62415	ADC:0;13.92;1;51.37;2;4.00	OBD:310584410C24E2310D4641311961	FUL1:41405				
*TS1587	866758049135151	1618281162115	GPS:3;N36.795159;E10.271741;63;81;1.11	STT:A42;0	MGR:62517	ADC:0;13.85;1;51.37;2;4.00	OBD:310584410C244C310D4441311961	FUL1:41470				
*TS1588	866758049135151	1618282162215	GPS:3;N36.795262;E10.272652;52;82;1.11	STT:A42;0	MGR:62604	ADC:0;13.82;1;51.18;2;4.00	OBD:310584410C1D1E310D3741311961	FUL1:41493				
*TS1589	866758049135151	1618283162315	GPS:3;N36.795289;E10.272957;47;88;1.11	STT:A42;0	MGR:62633	ADC:0;13.98;1;51.37;2;4.00	OBD:310584410C1D1E310D3741311961	FUL1:41499				
*TS1590	866758049135151	1618284162415	GPS:3;N36.795284;E10.273095;42;96;1.11	STT:A42;0	MGR:62646	ADC:0;13.96;1;51.17;2;4.00	OBD:310585410C1344310D2941311961	FUL1:41502				
*TS1591	866758049135151	1618285162515	GPS:3;N36.795263;E10.273220;42;106;1.11	STT:A42;0	MGR:62658	ADC:0;13.99;1;51.37;2;4.00	OBD:310585410C1344310D2941311961	FUL1:41504				
*TS1592	866758049135151	1618286162615	GPS:3;N36.795223;E10.273334;41;119;1.11	STT:A42;0	MGR:62670	ADC:0;13.85;1;51.17;2;4.00	OBD:310585410C1344310D2941311961	FUL1:41506				
*TS1593	866758049135151	1618287162715	GPS:3;N36.795161;E10.273432;40;132;1.11	STT:A42;0	MGR:62682	ADC:0;13.98;1;51.17;2;4.00	OBD:310585410C1344310D2941311961	FUL1:41508				
*TS1594	866758049135151	1618288162815	GPS:3;N36.795081;E10.273506;39;147;1.52	STT:A42;0	MGR:62694	ADC:0;13.96;1;51.17;2;4.00	OBD:310585410C1344310D2941311961	FUL1:41512				
*TS1595	866758049135151	1618289162915	GPS:3;N36.794994;E10.273547;39;162;1.11	STT:A42;0	MGR:62706	ADC:0;14.04;1;51.17;2;4.00	OBD:310585410C1B2C310D2741311961	FUL1:41516				
*TS1596	866758049135151	1618290163015	GPS:3;N36.794897;E10.273556;40;178;1.11	STT:A42;0	MGR:62718	ADC:0;13.91;1;51.37;2;4.00	OBD:310585410C1B2C310D2741311961	FUL1:41520				
*TS1597	866758049135151	1618291163115	GPS:3;N36.794800;E10.273533;41;194;1.11	STT:A42;0	MGR:62730	ADC:0;13.98;1;51.37;2;4.00	OBD:310585410C1B2C310D2741311961	FUL1:41524				
*TS1598	866758049135151	1618292163215	GPS:3;N36.794712;E10.273479;40;210;1.11	STT:A42;0	MGR:62742	ADC:0;14.05;1;51.18;2;4.00	OBD:310585410C1B2C310D2741311961	FUL1:41528				
*TS1599	866758049135151	1618293163315	GPS:3;N36.794635;E10.273393;41;225;1.11	STT:A42;0	MGR:62754	ADC:0;14.01;1;51.18;2;4.00	OBD:310585410C1B2C310D2741311961	FUL1:41532				
*TS1600	866758049135151	1618294163415	GPS:3;N36.794578;E10.273290;40;239;1.11	STT:A42;0	MGR:62766	ADC:0;14.04;1;51.18;2;4.00	OBD:310585410C1B2C310D2741311961	FUL1:41534				
*TS1601	866758049135151	1618295163515	GPS:3;N36.794545;E10.273172;40;256;1.11	STT:A42;0	MGR:62778	ADC:0;13.95;1;51.18;2;4.00	OBD:310585410C1B72310D2741311961	FUL1:41536				
*TS1602	866758049135151	1618296163615	GPS:3;N36.794540;E10.273048;40;271;1.11	STT:A42;0	MGR:62790	ADC:0;13.95;1;51.18;2;4.00	OBD:310585410C1B72310D2741311961	FUL1:41538				
*TS1603	866758049135151	1618297163715	GPS:3;N36.794560;E10.272921;42;284;1.11	STT:A42;0	MGR:62802	ADC:0;14.04;1;51.18;2;4.00	OBD:310585410C1B72310D2741311961	FUL1:41550				
*TS1604	866758049135151	1618298163815	GPS:3;N36.794610;E10.272805;42;303;1.16	STT:A42;0	MGR:62814	ADC:0;14.02;1;51.18;2;4.00	OBD:310585410C1B72310D2741311961	FUL1:41562				
*TS1605	866758049135151	1618299163915	GPS:3;N36.794686;E10.272708;43;320;1.16	STT:A42;0	MGR:62827	ADC:0;14.04;1;51.18;2;4.00	OBD:310584410C1EAE310D2C41311961	FUL1:41574				
*TS1606	866758049135151	1618300164015	GPS:3;N36.794782;E10.272639;45;333;1.16	STT:A42;0	MGR:62840	ADC:0;13.85;1;51.18;2;4.00	OBD:310584410C1EAE310D2C41311961	FUL1:41591				
*TS1607	866758049135151	1618301164115	GPS:3;N36.794891;E10.272597;47;345;1.11	STT:A42;0	MGR:62854	ADC:0;13.82;1;51.18;2;4.00	OBD:310584410C1EAE310D2C41311961	FUL1:41608				
*TS1608	866758049135151	1618302164215	GPS:3;N36.795140;E10.272543;53;351;1.11	STT:A42;0	MGR:62883	ADC:0;13.95;1;51.37;2;4.00	OBD:310584410C1EAE310D2C41311961	FUL1:41651				
*TS1609	866758049135151	1618303164315	GPS:3;N36.795873;E10.272406;66;347;1.11	STT:A42;0	MGR:62969	ADC:0;13.99;1;51.18;2;4.00	OBD:310584410C287A310D3A41311961	FUL1:41787				
*TS1610	866758049135151	1618304164415	GPS:3;N36.796390;E10.272221;73;339;1.11	STT:A42;0	MGR:63027	ADC:0;13.93;1;51.18;2;4.00	OBD:310585410C26B4310D4941311961	FUL1:41868				
*TS1611	866758049135151	1618305164515	GPS:3;N36.796728;E10.272028;74;331;1.11	STT:A42;0	MGR:63071	ADC:0;14.01;1;51.18;2;4.00	OBD:310585410C26B4310D4941311961	FUL1:41898				
*TS1612	866758049135151	1618306164615	GPS:3;N36.797044;E10.271772;74;322;1.11	STT:A42;0	MGR:63115	ADC:0;13.93;1;50.98;2;4.01	OBD:310585410C262C310D4B41311961	FUL1:41924				
*TS1613	866758049135151	1618307164715	GPS:3;N36.797186;E10.271621;74;317;1.11	STT:A42;0	MGR:63137	ADC:0;13.95;1;51.18;2;4.00	OBD:310585410C262C310D4B41311961	FUL1:41935				
*TS1614	866758049135151	1618308164815	GPS:3;N36.797317;E10.271454;75;312;1.11	STT:A42;0	MGR:63159	ADC:0;13.95;1;51.00;2;4.00	OBD:310585410C262C310D4B41311961	FUL1:41946				
*TS1615	866758049135151	1618309164915	GPS:3;N36.797436;E10.271272;74;307;1.11	STT:A42;0	MGR:63181	ADC:0;14.02;1;51.18;2;4.00	OBD:310585410C262C310D4B41311961	FUL1:41961				
*TS1616	866758049135151	1618310165015	GPS:3;N36.797543;E10.271077;76;302;1.11	STT:A42;0	MGR:63203	ADC:0;13.95;1;51.18;2;4.00	OBD:310585410C1FEA310D4C41311961	FUL1:41976				
*TS1617	866758049135151	1618311165115	GPS:3;N36.797715;E10.270652;77;292;1.11	STT:A42;0	MGR:63247	ADC:0;13.93;1;50.98;2;4.01	OBD:310585410C1FEA310D4C41311961	FUL1:42008				
*TS1618	866758049135151	1618312165215	GPS:3;N36.797781;E10.270426;77;287;1.11	STT:A42;0	MGR:63270	ADC:0;14.03;1;51.18;2;4.01	OBD:310585410C1FEA310D4C41311961	FUL1:42025				
*TS1619	866758049135151	1618313165315	GPS:3;N36.797865;E10.269954;77;278;1.16	STT:A42;0	MGR:63316	ADC:0;13.87;1;50.98;2;4.01	OBD:310585410C1FEA310D4C41311961	FUL1:42047				
*TS1620	866758049135151	1618314165415	GPS:3;N36.797903;E10.269480;77;273;1.15	STT:A42;0	MGR:63360	ADC:0;13.96;1;50.80;2;4.01	OBD:310585410C2024310D4C41311961	FUL1:42057				
*TS1621	866758049135151	1618315165515	GPS:3;N36.797892;E10.268249;80;269;1.16	STT:A42;0	MGR:63475	ADC:0;13.75;1;50.80;2;4.01	OBD:310586410C2182310D4F41311962	FUL1:42141				
*TS1622	866758049135151	1618316165615	GPS:3;N36.797882;E10.266978;81;269;1.16	STT:A42;0	MGR:63595	ADC:0;13.96;1;51.00;2;4.01	OBD:310586410C2254310D5141311962	FUL1:42202				
*TS1623	866758049135151	1618317165715	GPS:3;N36.797881;E10.265718;79;269;1.11	STT:A42;0	MGR:63714	ADC:0;14.07;1;51.00;2;4.01	OBD:310586410C21AC310D5041311962	FUL1:42249				
*TS1624	866758049135151	1618318165815	GPS:3;N36.797910;E10.264539;71;276;1.11	STT:A42;0	MGR:63825	ADC:0;14.05;1;50.80;2;4.01	OBD:310586410C1F54310D4A41311962	FUL1:42272				
*TS1625	866758049135151	1618319165915	GPS:3;N36.797940;E10.264323;69;281;1.11	STT:A42;0	MGR:63846	ADC:0;13.96;1;51.00;2;4.01	OBD:310586410C1F54310D4A41311962	FUL1:42276				
*TS1626	866758049135151	1618320166015	GPS:3;N36.798037;E10.263910;68;290;1.11	STT:A42;0	MGR:63886	ADC:0;13.94;1;50.81;2;4.01	OBD:310585410C1CB0310D4441311962	FUL1:42286				
*TS1627	866758049135151	1618321166115	GPS:3;N36.798106;E10.263717;67;295;1.11	STT:A42;0	MGR:63906	ADC:0;13.99;1;50.61;2;4.01	OBD:310585410C1CB0310D4441311962	FUL1:42291				
*TS1628	866758049135151	1618322166215	GPS:3;N36.798187;E10.263532;67;300;1.11	STT:A42;0	MGR:63926	ADC:0;13.99;1;50.81;2;4.01	OBD:310585410C1CB0310D4441311962	FUL1:42302				
*TS1629	866758049135151	1618323166315	GPS:3;N36.798383;E10.263184;68;309;1.11	STT:A42;0	MGR:63966	ADC:0;13.97;1;50.61;2;4.01	OBD:310585410C1CB0310D4441311962	FUL1:42324				
*TS1630	866758049135151	1618324166415	GPS:3;N36.798498;E10.263028;67;314;1.11	STT:A42;0	MGR:63986	ADC:0;13.90;1;50.63;2;4.01	OBD:310585410C1CB0310D4441311962	FUL1:42330				
*TS1631	866758049135151	1618325166515	GPS:3;N36.798755;E10.262756;67;323;1.11	STT:A42;0	MGR:64026	ADC:0;14.08;1;50.61;2;4.01	OBD:310585410C1C50310D4341311962	FUL1:42342				
*TS1632	866758049135151	1618326166615	GPS:3;N36.799037;E10.262540;66;332;1.11	STT:A42;0	MGR:64065	ADC:0;13.79;1;50.81;2;4.01	OBD:310585410C1C50310D4341311962	FUL1:42350				
*TS1633	866758049135151	1618327166715	GPS:3;N36.799336;E10.262384;64;340;1.11	STT:A42;0	MGR:64103	ADC:0;14.10;1;50.81;2;4.01	OBD:310585410C1B64310D4141311962	FUL1:42363				
*TS1634	866758049135151	1618328166815	GPS:3;N36.799649;E10.262270;65;345;1.53	STT:A42;0	MGR:64141	ADC:0;14.10;1;50.63;2;4.01	OBD:310585410C1B64310D4141311962	FUL1:42381				
*TS1635	866758049135151	1618329166915	GPS:3;N36.800450;E10.262062;66;348;1.53	STT:A42;0	MGR:64236	ADC:0;14.01;1;50.81;2;4.01	OBD:310585410C1BA8310D4241311962	FUL1:42427				
*TS1636	866758049135151	1618330167015	GPS:3;N36.801276;E10.261854;68;348;1.11	STT:A42;0	MGR:64335	ADC:0;13.93;1;50.63;2;4.01				OAL:31058D		
*TS1637	866758049135151	1618331167115	GPS:3;N36.802166;E10.261630;76;349;1.11	STT:A42;0	MGR:64441	ADC:0;14.05;1;50.43;2;4.01						
*TS1638	866758049135151	1618332167215	GPS:3;N36.803140;E10.261393;81;348;1.11	STT:A42;0	MGR:64556	ADC:0;13.99;1;50.63;2;4.01						
*TS1639	866758049135151	1618333167315	GPS:3;N36.804134;E10.261143;80;348;1.11	STT:A42;0	MGR:64676	ADC:0;13.90;1;50.43;2;4.02						
*TS1640	866758049135151	1618334167415	GPS:3;N36.805092;E10.260901;76;348;1.11	STT:A42;0	MGR:64790	ADC:0;14.03;1;50.43;2;4.02						
*TS1641	866758049135151	1618335167515	GPS:3;N36.806014;E10.260665;73;348;1.11	STT:A42;0	MGR:64900	ADC:0;14.07;1;50.43;2;4.02						
*TS1642	866758049135151	1618336167615	GPS:3;N36.806865;E10.260449;65;348;1.11	STT:A42;0	MGR:65001	ADC:0;14.03;1;50.63;2;4.02						
*TS1643	866758049135151	1618337167715	GPS:3;N36.807636;E10.260259;61;348;1.11	STT:A42;0	MGR:65092	ADC:0;14.06;1;50.43;2;4.02						
*TS1644	866758049135151	1618338167815	GPS:3;N36.809290;E10.259810;70;348;1.11	STT:A42;0	MGR:65287	ADC:0;14.08;1;50.43;2;4.02						
*TS1645	866758049135151	1618339167915	GPS:3;N36.809969;E10.259679;64;356;1.11	STT:A42;0	MGR:65367	ADC:0;13.93;1;50.43;2;4.02						
*TS1646	866758049135151	1618340168015	GPS:3;N36.810279;E10.259683;59;5;1.11	STT:A42;0	MGR:65403	ADC:0;13.95;1;50.24;2;4.02						
*TS1647	866758049135151	1618341168115	GPS:3;N36.810425;E10.259713;59;11;1.11	STT:A42;0	MGR:65420	ADC:0;13.97;1;50.24;2;4.02						
*TS1648	866758049135151	1618342168215	GPS:3;N36.810568;E10.259762;59;18;1.11	STT:A42;0	MGR:65437	ADC:0;14.00;1;50.43;2;4.02						
*TS1649	866758049135151	1618343168315	GPS:3;N36.810704;E10.259833;58;25;1.11	STT:A42;0	MGR:65454	ADC:0;13.86;1;50.43;2;4.02						
*TS1650	866758049135151	1618344168415	GPS:3;N36.810830;E10.259925;57;33;1.11	STT:A42;0	MGR:65471	ADC:0;14.05;1;50.44;2;4.02						
*TS1651	866758049135151	1618345168515	GPS:3;N36.810942;E10.260038;57;41;1.11	STT:A42;0	MGR:65488	ADC:0;14.04;1;50.44;2;4.03						
*TS1652	866758049135151	1618346168615	GPS:3;N36.811039;E10.260166;56;49;1.11	STT:A42;0	MGR:65505	ADC:0;13.89;1;50.24;2;4.02						
*TS1653	866758049135151	1618347168715	GPS:3;N36.809125;E10.257816;88;240;0.89	STT:A42;0	MGR:66071	ADC:0;14.00;1;50.24;2;4.03						
*TS1654	866758049135151	1618348168815	GPS:3;N36.808709;E10.256819;91;244;0.89	STT:A42;0	MGR:66176	ADC:0;14.08;1;50.24;2;4.03						
*TS1655	866758049135151	1618349168915	GPS:3;N36.808349;E10.255801;87;248;0.89	STT:A42;0	MGR:66281	ADC:0;14.08;1;50.24;2;4.03						
*TS1656	866758049135151	1618350169015	GPS:3;N36.808007;E10.254548;83;253;0.89	STT:A42;0	MGR:66405	ADC:0;13.96;1;50.24;2;4.03						
*TS1657	866758049135151	1618351169115	GPS:3;N36.807742;E10.253309;82;257;0.89	STT:A42;0	MGR:66525	ADC:0;13.94;1;50.24;2;4.03						
*TS1658	866758049135151	1618352169215	GPS:3;N36.807537;E10.252059;81;258;0.89	STT:A42;0	MGR:66645	ADC:0;13.95;1;50.44;2;4.03						
*TS1659	866758049135151	1618353169315	GPS:3;N36.807340;E10.250841;79;258;0.89	STT:A42;0	MGR:66761	ADC:0;13.90;1;50.26;2;4.03						
*TS1660	866758049135151	1618354169415	GPS:3;N36.807140;E10.249661;76;258;0.89	STT:A42;0	MGR:66874	ADC:0;13.95;1;50.26;2;4.03						
*TS1661	866758049135151	1618355169515	GPS:3;N36.806954;E10.248508;75;258;0.89	STT:A42;0	MGR:66984	ADC:0;13.85;1;50.26;2;4.03						
*TS1662	866758049135151	1618356169615	GPS:3;N36.806763;E10.247341;76;258;0.89	STT:A42;0	MGR:67094	ADC:0;13.99;1;50.46;2;4.03						
*TS1663	866758049135151	1618357169715	GPS:3;N36.806572;E10.246164;77;258;0.89	STT:A42;0	MGR:67206	ADC:0;14.10;1;50.26;2;4.03						
*TS1664	866758049135151	1618358169815	GPS:3;N36.806377;E10.244996;76;258;0.89	STT:A42;0	MGR:67316	ADC:0;14.01;1;50.26;2;4.04						
*TS1665	866758049135151	1618359169915	GPS:3;N36.806190;E10.243841;75;258;0.89	STT:A42;0	MGR:67426	ADC:0;14.04;1;50.26;2;4.04						
*TS1666	866758049135151	1618360170015	GPS:3;N36.805998;E10.242693;75;258;0.89	STT:A42;0	MGR:67536	ADC:0;14.15;1;50.26;2;4.04						
*TS1667	866758049135151	1618361170115	GPS:3;N36.805814;E10.241565;73;258;0.89	STT:A42;0	MGR:67644	ADC:0;14.13;1;50.44;2;4.04						
*TS1668	866758049135151	1618362170215	GPS:3;N36.805630;E10.240448;74;259;0.89	STT:A42;0	MGR:67750	ADC:0;14.14;1;50.46;2;4.04						
*TS1669	866758049135151	1618363170316	GPS:3;N36.805448;E10.239314;74;258;0.89	STT:A42;0	MGR:67860	ADC:0;14.10;1;50.44;2;4.04						
*TS1670	866758049135151	1618364170416	GPS:3;N36.805269;E10.238187;73;259;0.89	STT:A42;0	MGR:67968	ADC:0;14.03;1;50.44;2;4.04						
*TS1671	866758049135151	1618365170516	GPS:3;N36.805086;E10.237083;71;258;0.89	STT:A42;0	MGR:68073	ADC:0;14.07;1;50.63;2;4.04						
*TS1672	866758049135151	1618366170616	GPS:3;N36.804907;E10.236007;70;258;0.89	STT:A42;0	MGR:68177	ADC:0;14.15;1;50.63;2;4.04						
*TS1673	866758049135151	1618367170716	GPS:3;N36.804734;E10.234952;68;258;0.89	STT:A42;0	MGR:68277	ADC:0;14.15;1;50.63;2;4.04						
*TS1674	866758049135151	1618368170816	GPS:3;N36.804561;E10.233898;70;258;0.89	STT:A42;0	MGR:68377	ADC:0;14.09;1;50.83;2;4.04						
*TS1675	866758049135151	1618369170916	GPS:3;N36.804388;E10.232804;72;259;0.89	STT:A42;0	MGR:68482	ADC:0;14.14;1;50.63;2;4.04						
*TS1676	866758049135151	1618370171016	GPS:3;N36.804204;E10.231690;72;258;0.89	STT:A42;0	MGR:68587	ADC:0;14.10;1;50.63;2;4.04						
*TS1677	866758049135151	1618371171116	GPS:3;N36.804018;E10.230578;73;258;0.89	STT:A42;0	MGR:68692	ADC:0;14.12;1;51.01;2;4.05						
*TS1678	866758049135151	1618372171216	GPS:3;N36.803840;E10.229456;73;258;0.89	STT:A42;0	MGR:68798	ADC:0;14.08;1;50.63;2;4.05						
*TS1679	866758049135151	1618373171316	GPS:3;N36.803659;E10.228341;71;258;0.89	STT:A42;0	MGR:68903	ADC:0;14.10;1;51.01;2;4.05						
*TS1680	866758049135151	1618374171416	GPS:3;N36.803483;E10.227251;71;258;0.89	STT:A42;0	MGR:69008	ADC:0;13.96;1;50.81;2;4.05						
*TS1681	866758049135151	1618375171516	GPS:3;N36.803299;E10.226135;74;258;0.89	STT:A42;0	MGR:69114	ADC:0;14.03;1;51.01;2;4.05						
*TS1682	866758049135151	1618376171616	GPS:3;N36.803116;E10.224991;74;258;0.89	STT:A42;0	MGR:69224	ADC:0;14.07;1;50.81;2;4.05						
*TS1683	866758049135151	1618377171716	GPS:3;N36.802928;E10.223863;73;258;0.89	STT:A42;0	MGR:69333	ADC:0;13.96;1;50.81;2;4.05						
*TS1684	866758049135151	1618378171816	GPS:3;N36.802752;E10.222769;70;258;0.89	STT:A42;0	MGR:69438	ADC:0;14.05;1;51.20;2;4.05						
*TS1685	866758049135151	1618379171916	GPS:3;N36.802575;E10.221675;72;258;0.89	STT:A42;0	MGR:69543	ADC:0;14.08;1;51.20;2;4.05						
*TS1686	866758049135151	1618380172016	GPS:3;N36.802398;E10.220570;72;258;0.89	STT:A42;0	MGR:69648	ADC:0;14.12;1;51.00;2;4.05						
*TS1687	866758049135151	1618381172116	GPS:3;N36.802216;E10.219460;72;258;0.89	STT:A42;0	MGR:69753	ADC:0;14.04;1;51.00;2;4.05						
*TS1688	866758049135151	1618382172216	GPS:3;N36.802032;E10.218353;73;258;0.89	STT:A42;0	MGR:69858	ADC:0;14.04;1;51.00;2;4.05						
*TS1689	866758049135151	1618383172316	GPS:3;N36.801048;E10.212283;80;258;0.89	STT:A42;0	MGR:70441	ADC:0;13.99;1;50.98;2;4.06						
*TS1690	866758049135151	1618384172416	GPS:3;N36.800850;E10.211060;79;258;0.89	STT:A42;0	MGR:70557	ADC:0;14.21;1;51.18;2;4.06						
*TS1691	866758049135151	1618385172516	GPS:3;N36.800652;E10.209850;78;258;0.89	STT:A42;0	MGR:70672	ADC:0;14.22;1;51.00;2;4.06						
*TS1692	866758049135151	1618386172616	GPS:3;N36.800460;E10.208664;76;258;0.89	STT:A42;0	MGR:70786	ADC:0;14.25;1;51.18;2;4.06						
*TS1693	866758049135151	1618387172716	GPS:3;N36.800272;E10.207516;74;258;0.89	STT:A42;0	MGR:70896	ADC:0;14.22;1;51.18;2;4.06						
*TS1694	866758049135151	1618388172816	GPS:3;N36.800091;E10.206402;72;258;0.89	STT:A42;0	MGR:71002	ADC:0;14.12;1;51.00;2;4.06						
*TS1695	866758049135151	1618389172916	GPS:3;N36.799914;E10.205300;73;259;0.89	STT:A42;0	MGR:71107	ADC:0;14.14;1;51.20;2;4.06						
*TS1696	866758049135151	1618390173016	GPS:3;N36.799773;E10.204183;72;263;0.89	STT:A42;0	MGR:71212	ADC:0;14.25;1;51.00;2;4.06						
*TS1697	866758049135151	1618391173116	GPS:3;N36.799744;E10.203503;72;269;0.89	STT:A42;0	MGR:71275	ADC:0;14.04;1;51.18;2;4.06						
*TS1698	866758049135151	1618392173216	GPS:3;N36.799772;E10.202828;71;275;0.89	STT:A42;0	MGR:71338	ADC:0;14.04;1;51.00;2;4.06						
*TS1699	866758049135151	1618393173316	GPS:3;N36.799855;E10.202172;70;280;0.89	STT:A42;0	MGR:71401	ADC:0;14.10;1;51.18;2;4.06						
*TS1700	866758049135151	1618394173416	GPS:3;N36.799982;E10.201541;69;286;0.89	STT:A42;0	MGR:71461	ADC:0;14.00;1;51.00;2;4.06						
*TS1701	866758049135151	1618395173516	GPS:3;N36.800159;E10.200929;69;292;0.89	STT:A42;0	MGR:71521	ADC:0;14.10;1;50.98;2;4.07						
*TS1702	866758049135151	1618396173616	GPS:3;N36.800524;E10.199933;70;295;0.89	STT:A42;0	MGR:71623	ADC:0;14.21;1;51.18;2;4.07						
